text_file,error,A01,A02,A03
./data/processed/exercises/FJA1_J_E02.txt,tan profundo como (el bosque Amazonia) [la selva amazónica],Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E03.txt,tan profundo (que) [como] la selva amazónica / tan negros (que) [como] las oscurísimas noches,Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E04.txt,sus ojos estaban (rellenando) [llenos] de curiosidad,Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E05.txt,(me lo recuerda) [lo recuerdo] como si fuera ayer,Pronoun,Pronoun,Pronoun
./data/processed/exercises/FJA1_J_E06.txt,la razón de mi (feliz) [felicidad],Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E07.txt,"vi a Cigri, mi gato y, en (este) [ese] momento",Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E08.txt,no podía (crear) [creer] lo que veía,Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E09.txt,corrí (en) [hacia] el salón / no podía quedarme (en) quieto,Government,Government,Government
./data/processed/exercises/FJA1_J_E10.txt,(los) [las] escaleras / (el) [la] razón / (une) [un] verde muy profundo / (la) [el] planeta,Gender,Gender,Gender
./data/processed/exercises/FJA1_J_E11.txt,(el hermosísimo gato encima la planeta) [el gato más hermoso del mundo],Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E12.txt,me llamaba para (hacerme) [darme] una sorpresa,Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E13.txt,he oído un (pequeño ruido) [ruidito],Analysis,Analysis,Substitution
./data/processed/exercises/FJA1_J_E14.txt,fue un momento muy emocionante para (mi) [mí] / (salte) [salté],Substitution,Substitution,Substitution
./data/processed/exercises/FJA1_J_E15.txt,(ví) [vi] a mi gato / (dia) [día] / (oido) [oído],Creation,Creation,Creation
./data/processed/exercises/CYS1_J_E01.txt,continué (encontrando) [buscando] nuevas comidas que probar,Substitution,Substitution,Substitution
./data/processed/exercises/CYS1_J_E02.txt,pregunté a otra persona (para) [por] la dirección,Government,Government,Government
./data/processed/exercises/CYS1_J_E03.txt,"unos minutos [más] tarde, quise tomar una foto",Ellipsis,Ellipsis,Ellipsis
./data/processed/exercises/CYS1_J_E04.txt,casi siempre hay (las gentes) [gente] que intenta robar,Number,Number,Number
./data/processed/exercises/CYS1_J_E05.txt,(disastre) [desastre] / (jaqueta) [chaqueta],Creation,Creation,Creation
./data/processed/exercises/CYS1_J_E06.txt,"cerca de Las Ramblas, (un pueblo) [una zona] más poblada",Substitution,Substitution,Substitution
./data/processed/exercises/CYS1_J_E07.txt,"por la tarde, decidí (a) comer / continué (a) buscando",Government,Government,Government
./data/processed/exercises/CYS1_J_E08.txt,(proban) [prueban] / (direcíon) [dirección] / (indepiente) [independiente] / (entiendí) [entendí],Creation,Creation,Creation
./data/processed/exercises/CYS1_J_E09.txt,(llegí) [llegué],Creation,Creation,Creation
./data/processed/exercises/CYS1_J_E10.txt,tomé muchas fotos (por memoria) [de recuerdo],Substitution,Substitution,Substitution
./data/processed/exercises/CYS1_J_E11.txt,(muchos) [muchas] fotos / (un) [una] ciudad / (el) [la] dirección,Gender,Gender,Gender
./data/processed/exercises/CYS1_J_E12.txt,(por que) [porque] era mi primera vez viajando,Substitution,Substitution,Substitution
./data/processed/exercises/CYS1_J_E13.txt,mi primera vez viajando (sin mi familia o amigo) [a solas],Analysis,Analysis,Analysis
./data/processed/exercises/CYS1_J_E14.txt,(despues) [después] / (avion) [avión] / (cafe) [café] / (turistico) [turístico] / (memoría) [memoria] / (tambien) [también] / (telefono) [teléfono],Creation,Creation,Creation
./data/processed/exercises/CYS1_J_E15.txt,el día más caótico (en) [de] mi vida,Government,Government,Government
./data/processed/exercises/NOI1_J_E01.txt,desde ese (tiempo) [momento] hasta ahora,Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E02.txt,(soy) [estoy] solo / ese pensamiento no (estaba) [era] fácil para mí,Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E03.txt,"el problema aquí no es la misa privada, (pero) [sino] la misa con gente",Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E04.txt,(eso) [ese] pensamiento,Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E05.txt,pruebo a (imagen) [imaginar],Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E06.txt,en mi tiempo (privado) [libre],Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E07.txt,parece imposible para mí (a) aprender castellano / vivo (en) [con] miedo / concelebrando (en) la misa,Government,Government,Government
./data/processed/exercises/NOI1_J_E08.txt,(yo) pienso / (yo) pruebo / (yo) expliqué / (yo) concelebré,Pronoun,Pronoun,Pronoun
./data/processed/exercises/NOI1_J_E09.txt,pero (porque) [como] soy un sacerdote / no era fácil para mí (como) [porque] vivo siempre con miedo,Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E10.txt,(necesitades) [necesidades] / (impossibilidad) [imposibilidad] / (explicé) [expliqué] / (anniversario) [aniversario] / (abilidad) [habilidad],Creation,Creation,Creation
./data/processed/exercises/NOI1_J_E11.txt,la celebración (del) [de la] misa / (el) [la] gente / (al) [a la] Iglesia de San Miguel / historia (pasado) [pasada] / (aquella) [aquel] tiempo / (este) [esta] es mi experiencia,Gender,Gender,Gender
./data/processed/exercises/NOI1_J_E12.txt,de (mi) [mí] / (como) [cómo] / era (mas) [más],Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E13.txt,antes [de] el día,Government,Government,Government
./data/processed/exercises/NOI1_J_E14.txt,"(no) [solo] tengo la opción (, pero hacer) [de hacerlo] bien",Substitution,Substitution,Substitution
./data/processed/exercises/NOI1_J_E15.txt,(conclusion) [conclusión] / (introduccíon) [introducción] / (evaluacion) [evaluación] / (rapidamente) [rápidamente] / (aqui) [aquí] / (comodo) [cómodo],Creation,Creation,Creation
./data/processed/exercises/RNM1_J_E01.txt,"cuando era (niño) [niña], me encantaba",Gender,Gender,Gender
./data/processed/exercises/RNM1_J_E02.txt,luces [de] neón,Government,Government,Government
./data/processed/exercises/RNM1_J_E03.txt,un pastel de (pesco) [pescado],Substitution,Substitution,Substitution
./data/processed/exercises/RNM1_J_E04.txt,(circuló) [círculo],Substitution,Substitution,Substitution
./data/processed/exercises/RNM1_J_E05.txt,estaba (confusa) [confundida] por,Substitution,Substitution,Substitution
./data/processed/exercises/RNM1_J_E06.txt,encantada (de) [con] el ramen / estaba confundida (con) [por],Government,Government,Government
./data/processed/exercises/RNM1_J_E07.txt,y al (junto) [lado] de una tienda de comida,Substitution,Substitution,Substitution
./data/processed/exercises/RNM1_J_E08.txt,no me interesaba (de) probar,Government,Government,Government
./data/processed/exercises/RNM1_J_E09.txt,(fuimos) [estábamos] todos cansados / (fui) [estaba] confundida,Substitution,Substitution,Substitution
./data/processed/exercises/RNM1_J_E10.txt,(empiezó) [empezó] / (acceptadó) [aceptado] / (instantamente) [instantáneamente] / (amido) [amado],Creation,Creation,Creation
./data/processed/exercises/RNM1_J_E11.txt,(únicos) [únicas] experiencias / (una) [un] día,Gender,Gender,Gender
./data/processed/exercises/RNM1_J_E12.txt,(yo) probé comida española / (yo) sé que (yo) tenía sentimientos encontrados,Pronoun,Pronoun,Pronoun
./data/processed/exercises/RNM1_J_E13.txt,(asíatica) [asiática] / (recomendacion) [recomendación] / (dijó) [dijo] / (alémanes) [alemanes] / (decímos) [decimos] / (ví) [vi],Creation,Creation,Creation
./data/processed/exercises/RNM1_J_E14.txt,(¿porque?) [¿por qué?],Substitution,Substitution,Substitution
./data/processed/exercises/RNM1_J_E15.txt,una de mis (primas) [primeras] experiencias,Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E01.txt,qué es un poco [de] agua,Government,Government,Government
./data/processed/exercises/EPE1_J_E02.txt,era (tiempo por) [hora de] volver a casa,Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E03.txt,corrimos (alrededor de) [por toda] la discoteca / listos (a) [para] bailar / una bebida (con) fuerte / me di (en) cuenta,Government,Government,Government
./data/processed/exercises/EPE1_J_E04.txt,(tocé) [toqué],Substitution,Substitution,Creation
./data/processed/exercises/EPE1_J_E05.txt,no sé dónde (es) [está] mi móvil,Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E06.txt,el lugar (era) [estaba] lleno de gente,Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E07.txt,qué (loca) [locura],Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E08.txt,(que) [qué] locura,Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E09.txt,(eventualmente) [finalmente],Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E10.txt,pero (porque) [como] estábamos un poco borrachos,Substitution,Substitution,Substitution
./data/processed/exercises/EPE1_J_E11.txt,y (a la) [al] final ya estábamos,Gender,Gender,Gender
./data/processed/exercises/EPE1_J_E12.txt,planeé (para) hacer / buscando (por) mi móvil / me di cuenta [de] que,Government,Government,Government
./data/processed/exercises/EPE1_J_E13.txt,(neccessito) [necesito] / (plané) [planeé] / (copea) [copeo] / (borachos) [borrachos] / (mobil) [móvil],Creation,Creation,Creation
./data/processed/exercises/EPE1_J_E14.txt,(un) [una] noche,Gender,Gender,Gender
./data/processed/exercises/EPE1_J_E15.txt,(despues) [después] / (examenes) [exámenes] / (estabamos) [estábamos] / (aqui) [aquí],Creation,Creation,Creation
./data/processed/exercises/PSJ1_J_E01.txt,y (volvía oscuro) [oscurecía] en el parque,Analysis,Analysis,Analysis
./data/processed/exercises/PSJ1_J_E02.txt,y ahora (jugo) [juego] cada semana / (cafetaria) [cafetería],Creation,Creation,Creation
./data/processed/exercises/PSJ1_J_E03.txt,(que) [cuáles] son tus planes para la cena,Substitution,Substitution,Substitution
./data/processed/exercises/PSJ1_J_E04.txt,para (mi) [mí],Substitution,Substitution,Pronoun
./data/processed/exercises/PSJ1_J_E05.txt,pasamos un (tiempo bellissimo) [rato genial],Creation,Substitution,Creation
./data/processed/exercises/PSJ1_J_E06.txt,cuando (nos) llegamos a casa,Pronoun,Pronoun,Pronoun
./data/processed/exercises/PSJ1_J_E07.txt,esa mañana (intenté) [probé] la tortilla de espinacas,Substitution,Substitution,Substitution
./data/processed/exercises/PSJ1_J_E08.txt,(él) quería inspeccionar el baño / después (él) nos invitó,Pronoun,Pronoun,Pronoun
./data/processed/exercises/PSJ1_J_E09.txt,(el) [la] mañana / (un) [una] canción,Gender,Gender,Gender
./data/processed/exercises/PSJ1_J_E10.txt,el propietario visitará (a) mi piso / llegamos (en) [a] casa / me reuní (a) [con] Julia y su compañera de piso / cuáles son tus planes (por) [para] la cena / hicimos un grupo (en) [de] WhatsApp / a quienes les encanta (de) cocinar / el grupo consiste (de) [en] cinco personas,Government,Government,Government
./data/processed/exercises/PSJ1_J_E11.txt,me desperté temprano (por que) [porque] el propietario,Substitution,Substitution,Substitution
./data/processed/exercises/PSJ1_J_E12.txt,estaba (muy) delicioso,Excess word,Excess word,Excess word
./data/processed/exercises/PSJ1_J_E13.txt,un (canvas) [lienzo en] blanco,Creation,Creation,Creation
./data/processed/exercises/PSJ1_J_E14.txt,(differente) [diferentes] / quería (inspectar) [inspeccionar] el baño / tortilla con (espinache) [espinacas] / (frequentemente) [frecuentemente],Creation,Creation,Creation
./data/processed/exercises/PSJ1_J_E15.txt,(despues) [después] / (Paises) [Países] Bajos / (dia) [día] / (tambien) [también] / (Africa) [África] / (aqui) [aquí],Creation,Creation,Creation
./data/processed/exercises/TSD1_J_E01.txt,visitar (a) otro sitio / me di cuenta [de] que / alguien quiere (a) visitar / decidimos (a) visitar,Government,Government,Government
./data/processed/exercises/TSD1_J_E02.txt,(estaba) [era] muy divertido,Substitution,Substitution,Substitution
./data/processed/exercises/TSD1_J_E03.txt,(tú) puedes comer en un día,Pronoun,Pronoun,Pronoun
./data/processed/exercises/TSD1_J_E04.txt,había (una línea grande de la gente) [mucha cola],Analysis,Analysis,Analysis
./data/processed/exercises/TSD1_J_E05.txt,también había otros (pescados) [peces] de tipos diferentes,Substitution,Substitution,Substitution
./data/processed/exercises/TSD1_J_E06.txt,un acuario muy (largo) [grande],Substitution,Substitution,Substitution
./data/processed/exercises/TSD1_J_E07.txt,(fuimos al dentro) [entramos],Analysis,Analysis,Analysis
./data/processed/exercises/TSD1_J_E08.txt,"(este) [ese] fin de semana, me desperté",Substitution,Substitution,Substitution
./data/processed/exercises/TSD1_J_E09.txt,(qué) [cuál] es tu pintxo favorito,Substitution,Substitution,Substitution
./data/processed/exercises/TSD1_J_E10.txt,una clase de (Español) [español],Substitution,Substitution,Substitution
./data/processed/exercises/TSD1_J_E11.txt,(mucha) [mucho] tiempo / (un) [una] clase / (un) [una] idea / actividades (espontáneos) [espontáneas] / (los) [las] calles,Gender,Gender,Gender
./data/processed/exercises/TSD1_J_E12.txt,(citio) [sitio] / mi (universita) [universidad] / un (aguario) [acuario],Creation,Creation,Creation
./data/processed/exercises/TSD1_J_E13.txt,mi universidad (en) [de] los Países Bajos / [en] este momento me di cuenta,Government,Government,Government
./data/processed/exercises/TSD1_J_E14.txt,(despues) [después] / (Paises) [Países] Bajos / San (Sebastian) [Sebastián] / (decídimos) [decidimos] / (espontaneos) [espontáneos] / (tambien) [también],Creation,Creation,Creation
./data/processed/exercises/TSD1_J_E15.txt,(mí) [mi] día / (mas) [más] cosas / (el) [él] preparaba / (tu) [tú] puedes comer,Substitution,Substitution,Substitution
./data/processed/exercises/JTS1_J_E01.txt,me dijo que nadie (confirma) [comprueba] el tamaño de las maletas,Substitution,Substitution,Substitution
./data/processed/exercises/JTS1_J_E02.txt,y me invitó a (este) [ese] viaje,Substitution,Substitution,Substitution
./data/processed/exercises/JTS1_J_E03.txt,en tres (gran) [grandes] coches,Number,Number,Substitution
./data/processed/exercises/JTS1_J_E04.txt,me invitó (en) [a] ese viaje,Government,Government,Government
./data/processed/exercises/JTS1_J_E05.txt,decidieron (para) ir en coche,Government,Government,Government
./data/processed/exercises/JTS1_J_E06.txt,servicio (de) [al] cliente,Government,Government,Government
./data/processed/exercises/JTS1_J_E07.txt,cuando estaba hablando (en) [con] el servicio al cliente / el límite (para) [de] mi billete de tren,Government,Government,Government
./data/processed/exercises/JTS1_J_E08.txt,había [otras] doce (otros) personas en la misma situación,Order,Order,Order
./data/processed/exercises/JTS1_J_E09.txt,(ingles) [inglés],Substitution,Substitution,Substitution
./data/processed/exercises/JTS1_J_E10.txt,fui antes de (desayunarme) [desayunar],Pronoun,Pronoun,Pronoun
./data/processed/exercises/JTS1_J_E11.txt,(proxima) [próxima] / (dijó) [dijo] / (alli) [allí],Creation,Creation,Creation
./data/processed/exercises/JTS1_J_E12.txt,decidí ir a la estación al (próximo) [siguiente] día,Substitution,Substitution,Substitution
./data/processed/exercises/JTS1_J_E13.txt,preguntar sobre (mis equipajes) [mi equipaje],Number,Number,Number
./data/processed/exercises/JTS1_J_E14.txt,(pamplona) [Pamplona],Creation,Creation,Creation
./data/processed/exercises/JTS1_J_E15.txt,(una) [un] problema / (la) [el] día / (el) [la] situación / (los) [las] personas,Gender,Gender,Gender
./data/processed/exercises/CPS1_J_E01.txt,que [se] hizo famoso por la canción de Rosé y Bruno Mars,Pronoun,Pronoun,Pronoun
./data/processed/exercises/CPS1_J_E02.txt,(con) [de] tan buena calidad,Government,Government,Government
./data/processed/exercises/CPS1_J_E03.txt,la página web de un mercado coreano (en) [de] Barcelona,Government,Government,Government
./data/processed/exercises/CPS1_J_E04.txt,todas las familias (hacen reuniones) [se reúnen],Analysis,Substitution,Analysis
./data/processed/exercises/CPS1_J_E05.txt,para vivir con (feliz) [felicidad],Substitution,Substitution,Substitution
./data/processed/exercises/CPS1_J_E06.txt,en (cualiquiera) [cualquier] situación,Creation,Creation,Creation
./data/processed/exercises/CPS1_J_E07.txt,que (era) [estaba] muy lejos de casa,Substitution,Substitution,Substitution
./data/processed/exercises/CPS1_J_E08.txt,para (realizar) [darme cuenta de que] estaba en España,Substitution,Substitution,Substitution
./data/processed/exercises/CPS1_J_E09.txt,las comidas (riquísimos) [riquísimas] / experiencia (exótico) [exótica],Gender,Gender,Gender
./data/processed/exercises/CPS1_J_E10.txt,(las comidas coreanas) [los platos coreanos],Substitution,Substitution,Substitution
./data/processed/exercises/CPS1_J_E11.txt,empezamos a comer (fuertemente) [vorazmente],Substitution,Substitution,Substitution
./data/processed/exercises/CPS1_J_E12.txt,después [de] que llegaran los ingredientes,Government,Government,Government
./data/processed/exercises/CPS1_J_E13.txt,(pagina) [página] / podía sentir (como) [cómo],Substitution,Substitution,Substitution
./data/processed/exercises/CPS1_J_E14.txt,(tambien) [también],Creation,Creation,Creation
./data/processed/exercises/CPS1_J_E15.txt,(en) el (Septiembre) [septiembre] pasado,Government,Government,Government
