participant_ID,text_file,error,rater_1,rater_2
FGC1_I,./data/processed/exercises/FGC1_I_E05.txt,(Este) [Ese] eclipse solar total comenzó,contextual retrieval,contextual retrieval
FGC1_I,./data/processed/exercises/FGC1_I_E06.txt,"Este fenómeno, que se produce al (transitar) [cubrir] la luna (por delante de) el sol","pragmatic appropriateness, meaning and sense elaboration","pragmatic appropriateness, meaning and sense elaboration"
FGC1_I,./data/processed/exercises/FGC1_I_E07.txt,Los más afortunados pudieron vivir unos minutos sumergidos en la oscuridad más (total) [absoluta] en pleno día,paraphrastic flexibility,paraphrastic flexibility
FGC1_I,./data/processed/exercises/FGC1_I_E08.txt,este impresionante (espécimen) [fenómeno] celestial,collocational control,"collocational control, pragmatic appropriateness"
FGC1_I,./data/processed/exercises/FGC1_I_E09.txt,Puede percibir las informaciones más (rápidas) [rápido],productive use of targets,productive use of targets
FGC1_I,./data/processed/exercises/FGC1_I_E10.txt,para (mi) [mí],"meaning and sense elaboration, productive use of targets","conceptual organization, productive use of targets"
FGC1_I,./data/processed/exercises/FGC1_I_E11.txt,En el programa radiofónico (se ha tratado de) [se han tratado] las ventajas cognitivas de los bilingües,productive use of targets,productive use of targets
FGC1_I,./data/processed/exercises/FGC1_I_E12.txt,"No solo porque estamos en un mundo multicultural, sino (que) también (para hacer trabajar el cerebro) [porque propicia que el cerebro trabaje]",meaning and sense elaboration,meaning and sense elaboration
FGC1_I,./data/processed/exercises/FGC1_I_E13.txt,(tardar) [retrasar] enfermedades,productive use of targets,productive use of targets
FGC1_I,./data/processed/exercises/FGC1_I_E14.txt,Me parece (coherente) [lógico] que,productive use of targets,productive use of targets
FGC1_I,./data/processed/exercises/FGC1_I_E15.txt,(pues) [así pues],contextual retrieval,contextual retrieval
FGC2_S,./data/processed/exercises/FGC2_S_E01.txt,Mi hermano nació en 2004 y (él) es una persona importante en mi vida,"paraphrastic flexibility, meaning and sense elaboration, productive use of targets","paraphrastic flexibility, meaning and sense elaboration, productive use of targets"
FGC2_S,./data/processed/exercises/FGC2_S_E02.txt,"Empecé a jugar al fútbol en 2007, en un equipo local, fue muy (rápido) [pronto]","paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
FGC2_S,./data/processed/exercises/FGC2_S_E03.txt,la copa de (europa) [Europa],productive use of targets,contextual retieval
FGC2_S,./data/processed/exercises/FGC2_S_E04.txt,(Ese año en otoño) [En el otoño de ese año] empecé la escuela,productive use of targets,productive use of targets
FGC2_S,./data/processed/exercises/FGC2_S_E05.txt,Mi abuela (estaba) [se puso] muy triste,contextual retrieval,contextual retrieval
FGC2_S,./data/processed/exercises/FGC2_S_E06.txt,(miré) [vi] este partido por la (televisión) [tele],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FGC2_S,./data/processed/exercises/FGC2_S_E07.txt,En 2016 mi familia (tuvo) [adoptó a] una mascota,contextual retrieval,contextual retrieval
FGC2_S,./data/processed/exercises/FGC2_S_E08.txt,"Un perro, (que está muy cerca de mi corazón) [al que quiero mucho]",paraphrastic flexibility,paraphrastic flexibility
FGC2_S,./data/processed/exercises/FGC2_S_E09.txt,"Es un pueblo muy pequeño, pero (tienen) [tiene] una escuela secundaria superior de deportes",paraphrastic flexibility,paraphrastic flexibility
FGC2_S,./data/processed/exercises/FGC2_S_E10.txt,Conocí [a] muchas personas allí,contextual retrieval,contextual retrieval
FGC2_S,./data/processed/exercises/FGC2_S_E11.txt,"Muchas personas allí, (quienes) [que] son mis buenos amigos","contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
FGC2_S,./data/processed/exercises/FGC2_S_E12.txt,(Completé) [hice] el servicio militar,collocational control,collocational control
FGC2_S,./data/processed/exercises/FGC2_S_E13.txt,A los 18 (tuvo) [obtuve] el permiso de conducir,contextual retrieval,contextual retrieval
FGC2_S,./data/processed/exercises/FGC2_S_E14.txt,Y (terminé jugando) [dejé de jugar] al fútbol,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
FGC2_S,./data/processed/exercises/FGC2_S_E15.txt,En 2021 (completé) [terminé] la escuela,conceptual organization,conceptual organization
FJA1_J,./data/processed/exercises/FJA1_J_E01.txt,no podía (crear) [creer] lo que veía,"productive use of targets, meaning and sense elaboration","productive use of targets, meaning and sense elaboration"
FJA1_J,./data/processed/exercises/FJA1_J_E02.txt,tan profundo (que) [como] la selva amazónica / tan negros (que) [como] las oscurísimas noches,contextual retrieval,contextual retrieval
FJA1_J,./data/processed/exercises/FJA1_J_E03.txt,(ví) [vi] a mi gato / (dia) [día] / (oido) [oído],conceptual organization,conceptual organization
FJA1_J,./data/processed/exercises/FJA1_J_E04.txt,corrí (en) [hacia] el salón / no podía quedarme (en) quieto,productive use of targets,productive use of targets
FJA1_J,./data/processed/exercises/FJA1_J_E05.txt,tan profundo como (el bosque Amazonia) [la selva amazónica],"meaning and sense elaboration, contextual retrieval","conceptual organization, contextual retrieval"
FJA1_J,./data/processed/exercises/FJA1_J_E06.txt,(los) [las] escaleras / (el) [la] razón / (une) [un] verde muy profundo / (la) [el] planeta,conceptual organization,conceptual organization
FJA1_J,./data/processed/exercises/FJA1_J_E07.txt,(sus pelos tan negros) [su pelo tan negro],productive use of targets,productive use of targets
FJA1_J,./data/processed/exercises/FJA1_J_E08.txt,me llamaba para (hacerme) [darme] una sorpresa,"conceptual organization, meaning and sense elaboration","conceptual organization, meaning and sense elaboration"
FJA1_J,./data/processed/exercises/FJA1_J_E09.txt,"vi a Cigri, mi gato y, en (este) [ese] momento",paraphrastic flexibility,"pragmatic appropriateness, paraphrastic flexibility"
FJA1_J,./data/processed/exercises/FJA1_J_E10.txt,sus ojos estaban (rellenando) [llenos] de curiosidad,collocational control,collocational control
FJA1_J,./data/processed/exercises/FJA1_J_E11.txt,(me lo recuerda) [lo recuerdo] como si fuera ayer,meaning and sense elaboration,meaning and sense elaboration
FJA1_J,./data/processed/exercises/FJA1_J_E12.txt,he oído un (pequeño ruido) [ruidito],productive use of targets,productive use of targets
FJA1_J,./data/processed/exercises/FJA1_J_E13.txt,la razón de mi (feliz) [felicidad],"paraphrastic flexibility, meaning and sense elaboration","paraphrastic flexibility, meaning and sense elaboration"
FJA1_J,./data/processed/exercises/FJA1_J_E14.txt,fue un momento muy emocionante para (mi) [mí] / (salte) [salté],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FJA1_J,./data/processed/exercises/FJA1_J_E15.txt,(el hermosísimo gato encima la planeta) [el gato más hermoso del mundo],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FJE1_S,./data/processed/exercises/FJE1_S_E01.txt,mi abuela (enfermedó) [enfermó],conceptual organization,conceptual organization
FJE1_S,./data/processed/exercises/FJE1_S_E02.txt,(conicí) [conocí],"conceptual organization, meaning and sense elaboration","conceptual organization, meaning and sense elaboration"
FJE1_S,./data/processed/exercises/FJE1_S_E03.txt,(desde) [de] 2005 a 2010,contextual retrieval,contextual retrieval
FJE1_S,./data/processed/exercises/FJE1_S_E04.txt,(Hice) [Llevé] una vida muy feliz,collocational control,collocational control
FJE1_S,./data/processed/exercises/FJE1_S_E05.txt,Conocí [a] muchas amigas,contextual retrieval,contextual retrieval
FJE1_S,./data/processed/exercises/FJE1_S_E06.txt,Yo nací (en) [el] (cinco) [5] de abril de 2005 en Francia,"paraphrastic flexibility, productive use of targets","paraphrastic flexibility, productive use of targets"
FJE1_S,./data/processed/exercises/FJE1_S_E07.txt,No (me recuerde) [recuerdo] mi vida,contextual retrieval,contextual retrieval
FJE1_S,./data/processed/exercises/FJE1_S_E08.txt,mi (vade) [vida],productive use of targets,productive use of targets
FJE1_S,./data/processed/exercises/FJE1_S_E09.txt,cursé el (BAC) [bachillerato],meaning and sense elaboration,meaning and sense elaboration
FJE1_S,./data/processed/exercises/FJE1_S_E10.txt,(hizé) [cursé] el bachillerato,contextual retrieval,contextual retrieval
FJE1_S,./data/processed/exercises/FJE1_S_E11.txt,perdí (una otra) [a otra] abuela,contextual retrieval,contextual retrieval
FJE1_S,./data/processed/exercises/FJE1_S_E12.txt,fue mi profesora de (Frances) [francés],productive use of targets,productive use of targets
FJE1_S,./data/processed/exercises/FJE1_S_E13.txt,estudié en (este) [esta] ciudad hasta 2020 / (una) [un] día mi abuela,conceptual organization,conceptual organization
FJE1_S,./data/processed/exercises/FJE1_S_E14.txt,sé que (fue) [fueron] buenos momentos / (fue) [fueron] dos momentos muy (difícil) [difíciles] en mi vida,paraphrastic flexibility,paraphrastic flexibility
FJE1_S,./data/processed/exercises/FJE1_S_E15.txt,(adoptó) [adopté a] un perro que se llama Sparrow,"meaning and sense elaboration, conceptual organization","meaning and sense elaboration, conceptual organization"
FKN1_I,./data/processed/exercises/FKN1_I_E01.txt,(utilizó) [utilizo],"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FKN1_I,./data/processed/exercises/FKN1_I_E02.txt,"no solo se limita, sino [que] también",meaning and sense elaboration,meaning and sense elaboration
FKN1_I,./data/processed/exercises/FKN1_I_E03.txt,(los) [las] redes sociales,conceptual organization,conceptual organization
FKN1_I,./data/processed/exercises/FKN1_I_E04.txt,(un) otro ángulo,contextual retrieval,contextual retrieval
FKN1_I,./data/processed/exercises/FKN1_I_E05.txt,orígenes diferentes de (la suya) [los suyos],meaning and sense elaboration,meaning and sense elaboration
FKN1_I,./data/processed/exercises/FKN1_I_E06.txt,otras personas (quien) [que] las acusan de,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
FKN1_I,./data/processed/exercises/FKN1_I_E07.txt,los diferentes problemas (debido) [debidos] a la desigualdad,paraphrastic flexibility,paraphrastic flexibility
FKN1_I,./data/processed/exercises/FKN1_I_E08.txt,datos (claves) [clave],contextual retrieval,contextual retrieval
FKN1_I,./data/processed/exercises/FKN1_I_E09.txt,es mucho (más) peor,conceptual organization,conceptual organization
FKN1_I,./data/processed/exercises/FKN1_I_E10.txt,no solamente es una cuestión de desigualdad sino (tampoco) [también] social,"contextual retrieval, meaning and sense elaboration","contextual retrieval, meaning and sense elaboration"
FKN1_I,./data/processed/exercises/FKN1_I_E11.txt,(realizar) [darse cuenta de] la urgencia del problema,productive use of targets,productive use of targets
FKN1_I,./data/processed/exercises/FKN1_I_E12.txt,es importante que las organizaciones de voluntariado (deben trabajar) [trabajen],productive use of targets,productive use of targets
FKN1_I,./data/processed/exercises/FKN1_I_E13.txt,sus viajes de voluntariado en (la cual) [los cuales],contextual retrieval,contextual retrieval
FKN1_I,./data/processed/exercises/FKN1_I_E14.txt,el 10% más rico tiene [el] 47% de los ingresos,contextual retrieval,contextual retrieval
FKN1_I,./data/processed/exercises/FKN1_I_E15.txt,otras etnias (en) [de] la región,productive use of targets,productive use of targets
FLJ1_J,./data/processed/exercises/FLJ1_J_E01.txt,la sola (exception) [excepción] / las (differentes) [diferentes] asignaturas,"meaning and sense elaboration, collocational control","meaning and sense elaboration, collocational control"
FLJ1_J,./data/processed/exercises/FLJ1_J_E02.txt,(el) [la] más famosa ciudad de España / (los) [las] diferentes asignaturas / (la) [el] video,conceptual organization,conceptual organization
FLJ1_J,./data/processed/exercises/FLJ1_J_E03.txt,y he visto [a] un hombre / encontrar [a] mi amigo,contextual retrieval,contextual retrieval
FLJ1_J,./data/processed/exercises/FLJ1_J_E04.txt,el hecho de encontrar a (mí) [mi] amigo italiano,"meaning and sense elaboration, productive use of targets","meaning and sense elaboration, productive use of targets"
FLJ1_J,./data/processed/exercises/FLJ1_J_E05.txt,después [del] jueves,contextual retrieval,contextual retrieval
FLJ1_J,./data/processed/exercises/FLJ1_J_E06.txt,(era) [estaba] triste por haber dejado,productive use of targets,productive use of targets
FLJ1_J,./data/processed/exercises/FLJ1_J_E07.txt,y nos (han encontrado) [hemos dado cuenta de] que éramos compañeros,paraphrastic flexibility,paraphrastic flexibility
FLJ1_J,./data/processed/exercises/FLJ1_J_E08.txt,era muy (pequeño) [bajito] y también bastante tranquilo,"meaning and sense elaboration, contextual retrieval","meaning and sense elaboration, contextual retrieval"
FLJ1_J,./data/processed/exercises/FLJ1_J_E09.txt,(salíamos) [íbamos] a la discoteca,contextual retrieval,productive use of targets
FLJ1_J,./data/processed/exercises/FLJ1_J_E10.txt,(pizo) [piso],contextual retrieval,contextual retrieval
FLJ1_J,./data/processed/exercises/FLJ1_J_E11.txt,(llova) [llovía] / (quira) [quería],paraphrastic flexibility,paraphrastic flexibility
FLJ1_J,./data/processed/exercises/FLJ1_J_E12.txt,(tambien) [también] / (calido) [cálido] / (examenes) [exámenes] / (proximó) [próximo],conceptual organization,conceptual organization
